slug	compliment	tweet_link	date
television-networks	very fair and exciting!	https://twitter.com/realDonaldTrump/status/755143081666744320	2016-07-18T00:00:00Z
rnc-convention	wonderful speakers	https://twitter.com/realDonaldTrump/status/755091783013507072	2016-07-18T00:00:00Z
rnc-convention	looks beautiful!	https://twitter.com/realDonaldTrump/status/755091783013507072	2016-07-18T00:00:00Z
rnc-convention	totally electric!	https://twitter.com/realDonaldTrump/status/755974701172817920	2016-07-21T00:00:00Z
rnc-convention	Great love in the arena!	https://twitter.com/realDonaldTrump/status/756138994728071168	2016-07-21T00:00:00Z
rnc-convention	great job	https://twitter.com/realDonaldTrump/status/756475847004057601	2016-07-22T00:00:00Z
rnc-convention	One of the best produced, including the incredible stage &amp; set, in the history of conventions	https://twitter.com/realDonaldTrump/status/756490485116575744	2016-07-22T00:00:00Z
rnc-convention	Great unity!	https://twitter.com/realDonaldTrump/status/756490485116575744	2016-07-22T00:00:00Z
rnc-convention	Big T.V. ratings!	https://twitter.com/realDonaldTrump/status/756490485116575744	2016-07-22T00:00:00Z
rnc-convention	very good, but for the final night, my speech, great	https://twitter.com/realDonaldTrump/status/757361504895246336	2016-07-24T00:00:00Z
rnc-convention	went so smoothly	https://twitter.com/realDonaldTrump/status/757573051215147008	2016-07-25T00:00:00Z
rnc-convention	far more interesting (with a much more beautiful set) than the Democratic Convention!	https://twitter.com/realDonaldTrump/status/758121939365982208	2016-07-27T00:00:00Z
fox-news	much better, and far more truthful, than @CNN	https://twitter.com/realDonaldTrump/status/754662980164386816	2016-07-17T00:00:00Z
fox-news	The ratings at @FoxNews blow away the ratings of @CNN - not even close	https://twitter.com/realDonaldTrump/status/754664207799451648	2016-07-17T00:00:00Z
fox-news	so much better	https://twitter.com/realDonaldTrump/status/757315800466272256	2016-07-24T00:00:00Z
fox-news	the ratings are much higher	https://twitter.com/realDonaldTrump/status/757315800466272256	2016-07-24T00:00:00Z
fox-news	where we get a fair shake!	https://twitter.com/realDonaldTrump/status/783459936361512960	2016-10-05T00:00:00Z
fox-news	A fantastic day and evening	https://twitter.com/realDonaldTrump/status/822774162011910144	2017-01-21T00:00:00Z
fox-news	number one in inauguration ratings	https://twitter.com/realDonaldTrump/status/824078417213747200	2017-01-25T00:00:00Z
fox-news	MUCH more important in the United States than CNN	https://twitter.com/realDonaldTrump/status/934551607596986368	2017-11-25T00:00:00Z
serena-williams	Way to go	https://twitter.com/realDonaldTrump/status/751797800690708480	2016-07-09T00:00:00Z
serena-williams	you are a true champion	https://twitter.com/realDonaldTrump/status/751797800690708480	2016-07-09T00:00:00Z
serena-williams	Proud of you!	https://twitter.com/realDonaldTrump/status/751797800690708480	2016-07-09T00:00:00Z
senate-house-republicans	These are people who love our country!	https://twitter.com/realDonaldTrump/status/751115433273688064	2016-07-07T00:00:00Z
senate-house-republicans	wonderful	https://twitter.com/realDonaldTrump/status/885773130723205120	2017-07-14T00:00:00Z
senate-house-republicans	working very hard and smart	https://twitter.com/realDonaldTrump/status/939851058788134913	2017-12-10T00:00:00Z
ceasars-palace	once great	https://twitter.com/realDonaldTrump/status/750681915565477888	2016-07-06T00:00:00Z
joni-ernst	has done a great job as Senator of Iowa!	https://twitter.com/realDonaldTrump/status/749970824766091264	2016-07-04T00:00:00Z
joni-ernst	great spending time with @joniernst yesterday	https://twitter.com/realDonaldTrump/status/750299631792291840	2016-07-05T00:00:00Z
joni-ernst	has done a fantastic job for the people of Iowa and U.S.	https://twitter.com/realDonaldTrump/status/750299631792291840	2016-07-05T00:00:00Z
joni-ernst	wonderful Senator	https://twitter.com/realDonaldTrump/status/769607369869266944	2016-08-27T00:00:00Z
tom-cotton	great on Meet the Press yesterday	https://twitter.com/realDonaldTrump/status/749965127278034944	2016-07-04T00:00:00Z
tom-cotton	end result was solid!	https://twitter.com/realDonaldTrump/status/749965127278034944	2016-07-04T00:00:00Z
elie-wiesel	a great man	https://twitter.com/realDonaldTrump/status/749706242579247105	2016-07-03T00:00:00Z
elie-wiesel	The world is a better place because of him and his belief that good can triumph over evil!	https://twitter.com/realDonaldTrump/status/749706242579247105	2016-07-03T00:00:00Z
trace-adkins	great job on FOX this morning	https://twitter.com/realDonaldTrump/status/748869825208913921	2016-07-01T00:00:00Z
trace-adkins	Keep up the good work!	https://twitter.com/realDonaldTrump/status/748869825208913921	2016-07-01T00:00:00Z
eric-bolling-book	absolutely terrific	https://twitter.com/realDonaldTrump/status/748569874042064900	2016-06-30T00:00:00Z
eric-bolling-book	a must read!	https://twitter.com/realDonaldTrump/status/748569874042064900	2016-06-30T00:00:00Z
john-barasso	great!	https://twitter.com/realDonaldTrump/status/748163517455413248	2016-06-29T00:00:00Z
brexit	brave & brilliant vote	https://twitter.com/realDonaldTrump/status/746273889160957952	2016-06-24T00:00:00Z
dustin-johnson	so proud of you	https://twitter.com/realDonaldTrump/status/744701872456536064	2016-06-20T00:00:00Z
dustin-johnson	reaction under pressure was amazing	https://twitter.com/realDonaldTrump/status/744701872456536064	2016-06-20T00:00:00Z
dustin-johnson	a true CHAMPION!	https://twitter.com/realDonaldTrump/status/744701872456536064	2016-06-20T00:00:00Z
texas	great State	https://twitter.com/realDonaldTrump/status/743761349910487043	2016-06-17T00:00:00Z
texas	Great State	https://twitter.com/realDonaldTrump/status/901579350662938624	2017-08-26T00:00:00Z
texas	Spirit of the people is incredible	https://twitter.com/realDonaldTrump/status/901942677461229569	2017-08-27T00:00:00Z
texas	GREAT state	https://twitter.com/realDonaldTrump/status/904160894661296130	2017-09-03T00:00:00Z
texas	We love you!	https://twitter.com/realDonaldTrump/status/904160894661296130	2017-09-03T00:00:00Z
texas	GOD BLESS TEXAS	https://twitter.com/realDonaldTrump/status/904160894661296130	2017-09-03T00:00:00Z
texas	Great State	https://twitter.com/realDonaldTrump/status/904176553621307396	2017-09-03T00:00:00Z
riley-rone	a great young man	https://twitter.com/realDonaldTrump/status/741760911044685824	2016-06-11T00:00:00Z
trump-doonbeg	magnificent resort	https://twitter.com/realDonaldTrump/status/738576553508929536	2016-06-03T00:00:00Z
rolling-thunder	Amazing people	https://twitter.com/realDonaldTrump/status/736961734167146496	2016-05-29T00:00:00Z
rolling-thunder	Great spirit!	https://twitter.com/realDonaldTrump/status/736961734167146496	2016-05-29T00:00:00Z
billy-joel	love your music!	https://twitter.com/realDonaldTrump/status/736381305785581568	2016-05-28T00:00:00Z
jason-d-greenblatt	wonderfully written article	https://twitter.com/realDonaldTrump/status/735124106476195841	2016-05-24T00:00:00Z
ed-klein	great new book	https://twitter.com/realDonaldTrump/status/735117032060899328	2016-05-24T00:00:00Z
the-todays-golfer	wonderful statement	https://twitter.com/realDonaldTrump/status/733820785157132288	2016-05-21T00:00:00Z
colin-montgomerie	great to have you at Trump Turnberry	https://twitter.com/realDonaldTrump/status/733803565060345856	2016-05-20T00:00:00Z
colin-montgomerie	So proud of you and your GREAT playing!	https://twitter.com/realDonaldTrump/status/733803565060345856	2016-05-20T00:00:00Z
colin-montgomerie	You made winning MAJORS look easy!	https://twitter.com/realDonaldTrump/status/733803565060345856	2016-05-20T00:00:00Z
jeffrey-lord	very nice	https://twitter.com/realDonaldTrump/status/732749934903087104	2016-05-18T00:00:00Z
michael-douglas	I like Michael Douglas!	https://twitter.com/realDonaldTrump/status/732735764585406465	2016-05-18T00:00:00Z
kelly-riddell	nice words this morning	https://twitter.com/realDonaldTrump/status/731798661580111872	2016-05-15T00:00:00Z
kelly-riddell	Well delivered and totally logical!	https://twitter.com/realDonaldTrump/status/731798661580111872	2016-05-15T00:00:00Z
sheldon-adelson	a person I have such tremendous respect for	https://twitter.com/realDonaldTrump/status/731220438530052096	2016-05-13T00:00:00Z
mike-kelly	Great job on @foxandfriends this morning	https://twitter.com/realDonaldTrump/status/729997397884047360	2016-05-10T00:00:00Z
mike-kelly	nice words!	https://twitter.com/realDonaldTrump/status/729997397884047360	2016-05-10T00:00:00Z
teamsters	great men and women	https://twitter.com/realDonaldTrump/status/728976091428233216	2016-05-07T00:00:00Z
lou-holtz	a great guy!	https://twitter.com/realDonaldTrump/status/727225626575421440	2016-05-02T00:00:00Z
anderson-cooper-mother	is, and always has been, an incredible woman!	https://twitter.com/realDonaldTrump/status/726246693759496192	2016-04-30T00:00:00Z
bobby-knight	great	https://twitter.com/realDonaldTrump/status/725659482819297280	2016-04-28T00:00:00Z
bobby-knight	legendary Coach	https://twitter.com/realDonaldTrump/status/725847301172776960	2016-04-29T00:00:00Z
bobby-knight	so amazing	https://twitter.com/realDonaldTrump/status/727142563010891776	2016-05-02T00:00:00Z
bobby-knight	Legendary basketball coach	https://twitter.com/realDonaldTrump/status/793129964476436480	2016-10-31T00:00:00Z
holiday-inn-express	new and clean, not bad!	https://twitter.com/realDonaldTrump/status/725524257883697152	2016-04-28T00:00:00Z
rhode-island	great state	https://twitter.com/realDonaldTrump/status/724633177692725254	2016-04-25T00:00:00Z
andre-bauer	Great job and advice on @CNN	https://twitter.com/realDonaldTrump/status/724236172181049344	2016-04-24T00:00:00Z
boris-epshteyn	was great on @JudgeJeanine tonight	https://twitter.com/realDonaldTrump/status/724055614498955265	2016-04-24T00:00:00Z
boris-epshteyn	Very smart commentary that will prove to be correct!	https://twitter.com/realDonaldTrump/status/724055614498955265	2016-04-24T00:00:00Z
sean-hannity	great ratings and ratings increase	https://twitter.com/realDonaldTrump/status/724039081420808192	2016-04-24T00:00:00Z
sean-hannity	Amazing job!	https://twitter.com/realDonaldTrump/status/724039081420808192	2016-04-24T00:00:00Z
sean-hannity	Big ratings getter	https://twitter.com/realDonaldTrump/status/921209530628956161	2017-10-20T00:00:00Z
sean-hannity	Great Show!	https://twitter.com/realDonaldTrump/status/921209530628956161	2017-10-20T00:00:00Z
sean-hannity	success!	https://twitter.com/realDonaldTrump/status/923546192511946752	2017-10-26T00:00:00Z
sean-hannity	A great guy (with great ratings)!	https://twitter.com/realDonaldTrump/status/933918671503753216	2017-11-24T00:00:00Z
lynne-ryan	great story in the NY Times	https://twitter.com/realDonaldTrump/status/723972167893966848	2016-04-23T00:00:00Z
lynne-ryan	I am proud of you	https://twitter.com/realDonaldTrump/status/723972167893966848	2016-04-23T00:00:00Z
indiana	wonderful state!	https://twitter.com/realDonaldTrump/status/722967660833722369	2016-04-21T00:00:00Z
indiana	Fantastic people!	https://twitter.com/realDonaldTrump/status/725524257883697152	2016-04-28T00:00:00Z
indiana	great State	https://twitter.com/realDonaldTrump/status/754291925616852992	2016-07-16T00:00:00Z
indiana	Great State	https://twitter.com/realDonaldTrump/status/804333771021570048	2016-12-01T00:00:00Z
mike-pence	terrific	https://twitter.com/realDonaldTrump/status/722967660833722369	2016-04-21T00:00:00Z
mike-pence	Very impressed, great people!	https://twitter.com/realDonaldTrump/status/749968796618817538	2016-07-04T00:00:00Z
mike-pence	has done a spectacular job	https://twitter.com/realDonaldTrump/status/754291925616852992	2016-07-16T00:00:00Z
mike-pence	My first choice from start!	https://twitter.com/realDonaldTrump/status/754291925616852992	2016-07-16T00:00:00Z
mike-pence	was fantastic tonight	https://twitter.com/realDonaldTrump/status/755973944054681600	2016-07-21T00:00:00Z
mike-pence	Will be a great V.P.	https://twitter.com/realDonaldTrump/status/755973944054681600	2016-07-21T00:00:00Z
mike-pence	Great Governor	https://twitter.com/realDonaldTrump/status/768623966713999360	2016-08-25T00:00:00Z
mike-pence	True leadership	https://twitter.com/realDonaldTrump/status/768623966713999360	2016-08-25T00:00:00Z
mike-pence	great Governor	https://twitter.com/realDonaldTrump/status/783391423663964160	2016-10-04T00:00:00Z
mike-pence	will do great	https://twitter.com/realDonaldTrump/status/783459936361512960	2016-10-05T00:00:00Z
mike-pence	doing a great job	https://twitter.com/realDonaldTrump/status/783479483873583105	2016-10-05T00:00:00Z
mike-pence	won big	https://twitter.com/realDonaldTrump/status/783495937708527616	2016-10-05T00:00:00Z
mike-pence	won big!	https://twitter.com/realDonaldTrump/status/783660227530862592	2016-10-05T00:00:00Z
mike-pence	Our wonderful future V.P.	https://twitter.com/realDonaldTrump/status/799972624713420804	2016-11-19T00:00:00Z
mike-pence	a very good man	https://twitter.com/realDonaldTrump/status/799974635274194947	2016-11-19T00:00:00Z
mike-pence	great future V.P.	http://twitter.com/realDonaldTrump/status/800134631467012096	2016-11-20T00:00:00Z
mike-pence	Our great VPE	https://twitter.com/realDonaldTrump/status/805127720749383680	2016-12-03T00:00:00Z
mike-pence	working hard on HealthCare	https://twitter.com/realDonaldTrump/status/885773130723205120	2017-07-14T00:00:00Z
mike-pence	getting our wonderful Republican Senators to do what is right for the people	https://twitter.com/realDonaldTrump/status/885773130723205120	2017-07-14T00:00:00Z
mike-pence	I am proud of him	https://twitter.com/realDonaldTrump/status/917091286607433728	2017-10-08T00:00:00Z
staten-island	one of my favorite places	https://twitter.com/realDonaldTrump/status/721691854849318912	2016-04-17T00:00:00Z
new-york	I LOVE NEW YORK!	https://twitter.com/realDonaldTrump/status/720012484174811136	2016-04-12T00:00:00Z
kirsten-powers	a very good writer	https://twitter.com/realDonaldTrump/status/719648132225699840	2016-04-11T00:00:00Z
jennifer-hudson	a terrific person	https://twitter.com/realDonaldTrump/status/718516815782088704	2016-04-08T00:00:00Z
jim-herman	We are all proud of you	https://twitter.com/realDonaldTrump/status/716774329837420544	2016-04-03T00:00:00Z
jim-herman	Great going!	https://twitter.com/realDonaldTrump/status/716774329837420544	2016-04-03T00:00:00Z
tammy-bruce	nice words on Fox today	https://twitter.com/realDonaldTrump/status/716362171404435458	2016-04-02T00:00:00Z
corey-lewandowski	a very decent man	https://twitter.com/realDonaldTrump/status/714855025055514624	2016-03-29T00:00:00Z
corey-lewandowski	great and hardworking guy	https://twitter.com/realDonaldTrump/status/942044657613230080	2017-12-16T00:00:00Z
joe-arpaio	Could not have done it without you Joe!	https://twitter.com/realDonaldTrump/status/712756995330281473	2016-03-23T00:00:00Z
joe-arpaio	American patriot	https://twitter.com/realDonaldTrump/status/901263061511794688	2017-08-26T00:00:00Z
joe-arpaio	He kept Arizona safe!	https://twitter.com/realDonaldTrump/status/901263061511794688	2017-08-26T00:00:00Z
watters-world	It is fantastic	https://twitter.com/realDonaldTrump/status/711350170798178304	2016-03-20T00:00:00Z
watters-world	everybody loves it!	https://twitter.com/realDonaldTrump/status/711350170798178304	2016-03-20T00:00:00Z
diamond-and-silk	Everybody loves you	https://twitter.com/realDonaldTrump/status/711349494701494272	2016-03-20T00:00:00Z
diamond-and-silk	two amazing people!	https://twitter.com/realDonaldTrump/status/711349494701494272	2016-03-20T00:00:00Z
diamond-and-silk	Two great people!	https://twitter.com/realDonaldTrump/status/933921775984967681	2017-11-24T00:00:00Z
tom-marino	Great job on television this morning	https://twitter.com/realDonaldTrump/status/710097701698936835	2016-03-16T00:00:00Z
tom-marino	Glad to have you on my side!	https://twitter.com/realDonaldTrump/status/710097701698936835	2016-03-16T00:00:00Z
tom-marino	a fine man and a great Congressman!	https://twitter.com/realDonaldTrump/status/920268091329859585	2017-10-17T00:00:00Z
mark-burns	You were great last night	https://twitter.com/realDonaldTrump/status/710074677775966208	2016-03-16T00:00:00Z
mark-burns	Wonderful	https://twitter.com/realDonaldTrump/status/769185155198124032	2016-08-26T00:00:00Z
tiffany-trump	wonderful daughter	https://twitter.com/realDonaldTrump/status/709930663953231873	2016-03-16T00:00:00Z
tiffany-trump	She is a winner!	https://twitter.com/realDonaldTrump/status/709930663953231873	2016-03-16T00:00:00Z
tiffany-trump	fantastic job last night	https://twitter.com/realDonaldTrump/status/755708398537154560	2016-07-20T00:00:00Z
tiffany-trump	I am very proud of you!	https://twitter.com/realDonaldTrump/status/755708398537154560	2016-07-20T00:00:00Z
tiffany-trump	soooo proud	https://twitter.com/realDonaldTrump/status/756105919470116864	2016-07-21T00:00:00Z
tiffany-trump	incredible	https://twitter.com/realDonaldTrump/status/756105919470116864	2016-07-21T00:00:00Z
north-carolina	great people	https://twitter.com/realDonaldTrump/status/709422865360297984	2016-03-14T00:00:00Z
north-carolina	I love you North Carolina	https://twitter.com/realDonaldTrump/status/795733366842806272	2016-11-07T00:00:00Z
secret-service	did an excellent job	https://twitter.com/realDonaldTrump/status/708800227994537984	2016-03-12T00:00:00Z
secret-service	fantastic!	https://twitter.com/realDonaldTrump/status/756475847004057601	2016-07-22T00:00:00Z
secret-service	dedicated professionals	https://twitter.com/realDonaldTrump/status/882741809931309056	2017-07-05T00:00:00Z
guam	great people	https://twitter.com/realDonaldTrump/status/708472737992409090	2016-03-12T00:00:00Z
trump-hawaii	great hotel	https://twitter.com/realDonaldTrump/status/707029354921009152	2016-03-08T00:00:00Z
idaho	I love your potatoes - nobody grows them better	https://twitter.com/realDonaldTrump/status/706974796509286400	2016-03-07T00:00:00Z
cadillac-wgc	Great golf being played	http://twitter.com/realDonaldTrump/status/706575944685916161	2016-03-06T00:00:00Z
cadillac-wgc	really great	https://twitter.com/realDonaldTrump/status/706840633508536320	2016-03-07T00:00:00Z
cadillac-wgc	Amazing finish!	https://twitter.com/realDonaldTrump/status/706840633508536320	2016-03-07T00:00:00Z
john-dickerson	very fair and professional interview	https://twitter.com/realDonaldTrump/status/706540601026744321	2016-03-06T00:00:00Z
john-dickerson	No wonder you are #1 in the ratings!	https://twitter.com/realDonaldTrump/status/706540601026744321	2016-03-06T00:00:00Z
ronald-reagan	a truly great President	https://twitter.com/realDonaldTrump/status/706531291018170369	2016-03-06T00:00:00Z
nancy-reagan	an amazing woman	https://twitter.com/realDonaldTrump/status/706531291018170369	2016-03-06T00:00:00Z
nancy-reagan	She will be missed!	https://twitter.com/realDonaldTrump/status/706531291018170369	2016-03-06T00:00:00Z
phil-ruffin	My friend	https://twitter.com/realDonaldTrump/status/705754114018377728	2016-03-04T00:00:00Z
phil-ruffin	great businessman	https://twitter.com/realDonaldTrump/status/705754114018377728	2016-03-04T00:00:00Z
maine	great people	https://twitter.com/realDonaldTrump/status/705424888945836032	2016-03-03T00:00:00Z
brian-france	great driver	https://twitter.com/realDonaldTrump/status/704626119836901376	2016-03-01T00:00:00Z
trump-supporters	amazing	https://twitter.com/realDonaldTrump/status/704392435829493764	2016-02-29T00:00:00Z
trump-supporters	amazing	https://twitter.com/realDonaldTrump/status/704482268765622272	2016-03-01T00:00:00Z
trump-supporters	Really amazing!	https://twitter.com/realDonaldTrump/status/706152166205992960	2016-03-05T00:00:00Z
trump-supporters	great movement	https://twitter.com/realDonaldTrump/status/735541674793783297	2016-05-25T00:00:00Z
trump-supporters	tremendous support	https://twitter.com/realDonaldTrump/status/760765818917515264	2016-08-03T00:00:00Z
trump-supporters	wonderful	https://twitter.com/realDonaldTrump/status/762842126900015105	2016-08-09T00:00:00Z
trump-supporters	great	https://twitter.com/realDonaldTrump/status/762842126900015105	2016-08-09T00:00:00Z
trump-supporters	Great parade	https://twitter.com/realDonaldTrump/status/776888753499561984	2016-09-16T00:00:00Z
trump-supporters	incredible support	https://twitter.com/realDonaldTrump/status/776888753499561984	2016-09-16T00:00:00Z
trump-supporters	the best!	https://twitter.com/realDonaldTrump/status/780954455504199680	2016-09-28T00:00:00Z
trump-supporters	hard-working people who KNOW what we can be again	https://twitter.com/realDonaldTrump/status/780954455504199680	2016-09-28T00:00:00Z
trump-supporters	Tremendous support	https://twitter.com/realDonaldTrump/status/785102728334893056	2016-10-09T00:00:00Z
trump-supporters	great supporters	https://twitter.com/realDonaldTrump/status/810996052241293312	2016-12-19T00:00:00Z
trump-supporters	far out-numbered the protesters	https://twitter.com/realDonaldTrump/status/886538703547621376	2017-07-16T00:00:00Z
trump-supporters	Very cool!	https://twitter.com/realDonaldTrump/status/886538703547621376	2017-07-16T00:00:00Z
roger-stone	Tough, loyal guy	https://twitter.com/realDonaldTrump/status/703628555658264576	2016-02-27T00:00:00Z
trump-international	the best hotel (by far)	https://twitter.com/realDonaldTrump/status/701750410621497345	2016-02-22T00:00:00Z
tom-coburn	Highly respected Senator	http://twitter.com/realDonaldTrump/status/699676865418653697	2016-02-16T00:00:00Z
andrew-maitner	A true American hero	https://twitter.com/realDonaldTrump/status/699659811420553217	2016-02-16T00:00:00Z
washington-lee-mock-convention	highly respected + accurate	https://twitter.com/realDonaldTrump/status/698658112031604736	2016-02-14T00:00:00Z
bill-donohoe	wonderful interview on @CNN and article in Newsmax!	https://twitter.com/realDonaldTrump/status/698548066643800064	2016-02-13T00:00:00Z
bill-donohoe	Great insight	https://twitter.com/realDonaldTrump/status/698548066643800064	2016-02-13T00:00:00Z
trump-family	amazing family	https://twitter.com/realDonaldTrump/status/697263254083489792	2016-02-10T00:00:00Z
trump-family	wonderful family	https://twitter.com/realDonaldTrump/status/720097594207268864	2016-04-13T00:00:00Z
trump-family	incredible support	https://twitter.com/realDonaldTrump/status/724996031033806849	2016-04-26T00:00:00Z
pizza-ranch-owner	A great guy and great places!	https://twitter.com/realDonaldTrump/status/693838082282430464	2016-01-31T00:00:00Z
trump-campaign-workers	incredible	https://twitter.com/realDonaldTrump/status/693263187702059008	2016-01-30T00:00:00Z
trump-campaign-workers	packed with great pros - WIN!	https://twitter.com/realDonaldTrump/status/771688054344089601	2016-09-02T00:00:00Z
trump-campaign-workers	tremendous men &women	https://twitter.com/realDonaldTrump/status/775361266001084416	2016-09-12T00:00:00Z
nebraska	great State	https://twitter.com/realDonaldTrump/status/693239943519453184	2016-01-30T00:00:00Z
mercer-family	a good man	https://twitter.com/realDonaldTrump/status/692797304567369728	2016-01-28T00:00:00Z
mercer-family	Smart!	https://twitter.com/realDonaldTrump/status/949303089416294401	2018-01-05T00:00:00Z
jerry-falwell	one of the most respected religious leaders in our nation	https://twitter.com/realDonaldTrump/status/692028126189199360	2016-01-26T00:00:00Z
jerry-falwell	fantastic on @foxandfriends	https://twitter.com/realDonaldTrump/status/899623926082535425	2017-08-21T00:00:00Z
americans	great folks	https://twitter.com/realDonaldTrump/status/690889105035538434	2016-01-23T00:00:00Z
americans	The people of our country are amazing	https://twitter.com/realDonaldTrump/status/764531827168186369	2016-08-13T00:00:00Z
americans	great	https://twitter.com/realDonaldTrump/status/792456539151806464	2016-10-29T00:00:00Z
americans	hardworking	https://twitter.com/realDonaldTrump/status/950502279785959425	2018-01-08T00:00:00Z
doug-ibendahl	a writer who truly gets it	https://twitter.com/realDonaldTrump/status/690732776920743937	2016-01-23T00:00:00Z
william-f-buckley	great	https://twitter.com/realDonaldTrump/status/690382722162913280	2016-01-22T00:00:00Z
free-jesse-james	You are an amazing guy	https://twitter.com/realDonaldTrump/status/689466630741463040	2016-01-19T00:00:00Z
free-jesse-james	I really appreciate your words & support	https://twitter.com/realDonaldTrump/status/689466630741463040	2016-01-19T00:00:00Z
liberty-university	I loved being at Liberty University today!	https://twitter.com/realDonaldTrump/status/689232143818579968	2016-01-18T00:00:00Z
liberty-university	unbelievable people!	https://twitter.com/realDonaldTrump/status/689232143818579968	2016-01-18T00:00:00Z
ben-kissel	nice comments on debate!	https://twitter.com/realDonaldTrump/status/688927113903247360	2016-01-18T00:00:00Z
abc-news	So professional	https://twitter.com/realDonaldTrump/status/686565549028044800	2016-01-11T00:00:00Z
katie-pavlich	Great job on Fox this morning	https://twitter.com/realDonaldTrump/status/686558650576539648	2016-01-11T00:00:00Z
katie-pavlich	I am sending out for your book immediately	https://twitter.com/realDonaldTrump/status/686558650576539648	2016-01-11T00:00:00Z
katie-pavlich	very interesting take	https://twitter.com/realDonaldTrump/status/777004964409335808	2016-09-17T00:00:00Z
david-von-drehle	has written one of the best stories I have ever had	https://twitter.com/realDonaldTrump/status/685882755020898304	2016-01-09T00:00:00Z
david-von-drehle	brilliantly tells it like it is	https://twitter.com/realDonaldTrump/status/685882772540534785	2016-01-09T00:00:00Z
david-von-drehle	the real deal!	https://twitter.com/realDonaldTrump/status/685882772540534785	2016-01-09T00:00:00Z
jonah-goldberg	appreciate your statements	https://twitter.com/realDonaldTrump/status/685855280798674944	2016-01-09T00:00:00Z
burlington-vermont	beautiful	https://twitter.com/realDonaldTrump/status/685087910169808896	2016-01-07T00:00:00Z
djt-jr	Very proud of you!	https://twitter.com/realDonaldTrump/status/682605293856002048	2015-12-31T00:00:00Z
djt-jr	wonderful son	https://twitter.com/realDonaldTrump/status/696665030549487616	2016-02-08T00:00:00Z
djt-jr	Great kid	https://twitter.com/realDonaldTrump/status/704284013461180416	2016-02-29T00:00:00Z
djt-jr	fantastic job last night	https://twitter.com/realDonaldTrump/status/755708398537154560	2016-07-20T00:00:00Z
djt-jr	I am very proud of you!	https://twitter.com/realDonaldTrump/status/755708398537154560	2016-07-20T00:00:00Z
djt-jr	soooo proud	https://twitter.com/realDonaldTrump/status/756105919470116864	2016-07-21T00:00:00Z
djt-jr	incredible	https://twitter.com/realDonaldTrump/status/756105919470116864	2016-07-21T00:00:00Z
djt-jr	Proud of you!	https://twitter.com/realDonaldTrump/status/756171983407243264	2016-07-21T00:00:00Z
djt-jr	a great person who loves our country!	https://twitter.com/realDonaldTrump/status/884931352201756672	2017-07-12T00:00:00Z
djt-jr	did a good job last night	https://twitter.com/realDonaldTrump/status/885081181980590084	2017-07-12T00:00:00Z
john-wayne	great	https://twitter.com/realDonaldTrump/status/682319510251159553	2015-12-30T00:00:00Z
john-wayne	Our country could use a John Wayne right now	https://twitter.com/realDonaldTrump/status/682319510251159553	2015-12-30T00:00:00Z
dee-dee-sorvino	GREAT today on @FoxNews	https://twitter.com/realDonaldTrump/status/680472651756736512	2015-12-25T00:00:00Z
dee-dee-sorvino	She gets what is going on in politics, and sees it very clearly	https://twitter.com/realDonaldTrump/status/680472651756736512	2015-12-25T00:00:00Z
daniel-halper	Great job on @CNN today	https://twitter.com/realDonaldTrump/status/680212039487340544	2015-12-25T00:00:00Z
daniel-halper	Very wise indeed!	https://twitter.com/realDonaldTrump/status/680212039487340544	2015-12-25T00:00:00Z
andrea-tantaros	kind words and thoughts	https://twitter.com/realDonaldTrump/status/679002048734568448	2015-12-21T00:00:00Z
andrea-tantaros	Keep up the great work!	https://twitter.com/realDonaldTrump/status/679002048734568448	2015-12-21T00:00:00Z
andrea-tantaros	a true journalistic profesional	https://twitter.com/realDonaldTrump/status/711353589394972674	2016-03-20T00:00:00Z
andrea-tantaros	I so agree with what you say	https://twitter.com/realDonaldTrump/status/711353589394972674	2016-03-20T00:00:00Z
andrea-tantaros	Keep up the great work!	https://twitter.com/realDonaldTrump/status/711353589394972674	2016-03-20T00:00:00Z
img	Great people, great new owner	https://twitter.com/realDonaldTrump/status/678769142376304640	2015-12-21T00:00:00Z
ari-emanuel	My friend	https://twitter.com/realDonaldTrump/status/678738010188464128	2015-12-21T00:00:00Z
charles-hurt	so brilliant	https://twitter.com/realDonaldTrump/status/677911636519297024	2015-12-18T00:00:00Z
charles-hurt	great on @seanhannity last night	https://twitter.com/realDonaldTrump/status/682177311622467584	2015-12-30T00:00:00Z
charles-hurt	nice words	https://twitter.com/realDonaldTrump/status/682177311622467584	2015-12-30T00:00:00Z
conrad-black	what an honor to read your piece	https://twitter.com/realDonaldTrump/status/676876941673140224	2015-12-15T00:00:00Z
conrad-black	one of the truly great intellects	https://twitter.com/realDonaldTrump/status/676876941673140224	2015-12-15T00:00:00Z
conrad-black	my friend	https://twitter.com/realDonaldTrump/status/676876941673140224	2015-12-15T00:00:00Z
joe-theismann	was great as a political analyst	https://twitter.com/realDonaldTrump/status/676818721223000064	2015-12-15T00:00:00Z
joe-theismann	knows far more than football	https://twitter.com/realDonaldTrump/status/676818721223000064	2015-12-15T00:00:00Z
joe-theismann	Thanks for the nice words Joe!	https://twitter.com/realDonaldTrump/status/676818721223000064	2015-12-15T00:00:00Z
carl-higbie	Great work on @CNN	https://twitter.com/realDonaldTrump/status/676559160318803968	2015-12-15T00:00:00Z
