"insult_slugs","quotes_vec","tweet","tweet_link","date"
"saturday-night-live","cast is terrible",".@NBCNews is bad but Saturday Night Live is the worst of NBC. Not funny, cast is terrible, always a complete hit job. Really bad television!","https://twitter.com/realDonaldTrump/status/820764134857969666",2017-01-15 22:46:33
"saturday-night-live","always a complete hit job",".@NBCNews is bad but Saturday Night Live is the worst of NBC. Not funny, cast is terrible, always a complete hit job. Really bad television!","https://twitter.com/realDonaldTrump/status/820764134857969666",2017-01-15 22:46:33
"saturday-night-live","Really bad television!",".@NBCNews is bad but Saturday Night Live is the worst of NBC. Not funny, cast is terrible, always a complete hit job. Really bad television!","https://twitter.com/realDonaldTrump/status/820764134857969666",2017-01-15 22:46:33
"lubitz-girlfriend","_","The girlfriend of Lubitz, the wacko co-pilot who took down the plane, knew he was insane and should have reported him. Put her through hell","http://www.twitter.com/realdonaldtrump/status/582322388097974272",2015-03-29 23:24:11
"iran-deal","_","Just as I have been saying for MANY years, and while they phony negotiate with the U.S. over nuclear, Iran is taking over Iraq. Really sad!","http://www.twitter.com/realdonaldtrump/status/575997011587022849",2015-03-12 12:29:23
"iran-deal","poses a direct national security threat","The Iran deal poses a direct national security threat. It must be stopped in Congress. Stand up Republicans!","https://twitter.com/realDonaldTrump/status/621770572108795905",2015-07-16 19:57:10
"iran-deal","is a catastrophe","The #IranDeal is a catastrophe that must be stopped. Will lead to at least partial world destruction &amp; make Iran a force like never before.","https://twitter.com/realDonaldTrump/status/631182609930932224",2015-08-11 19:17:15
"iran-deal","will lead to at least partial world destruction","The #IranDeal is a catastrophe that must be stopped. Will lead to at least partial world destruction &amp; make Iran a force like never before.","https://twitter.com/realDonaldTrump/status/631182609930932224",2015-08-11 19:17:15
"iran-deal","terrible","A terrible deal with Iran! https://t.co/dHDFOG3tfp","https://twitter.com/realDonaldTrump/status/639140140389167105",2015-09-02 18:17:38
"iran-deal","one of the most incompetent ever made","The deal with Iran will go down as one of the most incompetent ever made. The U.S. lost on virtually every point. We just don't win anymore!","https://twitter.com/realDonaldTrump/status/639265404121141248",2015-09-03 02:35:23
"iran-deal","horrible","I will be in Washington D.C. on Wednesday,1 P.M.,in front of the Capitol, to protest the horrible and incompetent deal being made with Iran.","https://twitter.com/realDonaldTrump/status/640624897601982464",2015-09-06 20:37:32
"iran-deal","incompetent","I will be in Washington D.C. on Wednesday,1 P.M.,in front of the Capitol, to protest the horrible and incompetent deal being made with Iran.","https://twitter.com/realDonaldTrump/status/640624897601982464",2015-09-06 20:37:32
"iran-deal","incompetent","Both Washington D.C. and DALLAS are turning out to be really big events. D.C. is protest of incompetent Iran deal and Dallas is big speech!","https://twitter.com/realDonaldTrump/status/640971682820300800",2015-09-07 19:35:32
"iran-deal","insane","Looking forward to being with @SenTedCruz at our big rally in D.C. on Wednesday (1:00 P.M. at the Capitol) to protest insane Iran nuke deal!","https://twitter.com/realDonaldTrump/status/640984209042112512",2015-09-07 20:25:19
"iran-deal","truly stupid","Look forward to being in DC tomorrow—big crowd expected for our protest against the truly stupid nuclear deal we are making with Iran.","https://twitter.com/realDonaldTrump/status/641270480209620992",2015-09-08 15:22:51
"iran-deal","horribly negotiated","See you in D.C. tomorrow at 1:00 P.M. at the Capitol to protest the horribly negotiated deal with Iran. Really sad!","https://twitter.com/realDonaldTrump/status/641451815687602176",2015-09-09 03:23:25
"iran-deal","Really sad!","See you in D.C. tomorrow at 1:00 P.M. at the Capitol to protest the horribly negotiated deal with Iran. Really sad!","https://twitter.com/realDonaldTrump/status/641451815687602176",2015-09-09 03:23:25
"iran-deal","horrible","I had a great day in D.C. even though the subject was an unpleasant one, the horrible Iran Nuke deal. Amazing crowd and enthusiasm!","https://twitter.com/realDonaldTrump/status/641770394773520384",2015-09-10 00:29:20
"iran-deal","horrendous","I am on @seanhannity tonight at 10:00 on @FoxNews. Will be talking about my day in D.C., the horrendous nuke deal with Iran and more. Enjoy!","http://twitter.com/realDonaldTrump/status/641783686363508736",2015-09-10 01:22:09
"iran-deal","terrible","The Iran deal is terrible. Why didn't we get the uranium stockpile - it was sent to Russia. #SOTU","https://twitter.com/realDonaldTrump/status/687106714521464833",2016-01-13 02:59:41
"iran-deal","horrible","not anymore. The beginning of the end was the horrible Iran deal, and now this (U.N.)! Stay strong Israel, January 20th is fast approaching!","https://twitter.com/realDonaldTrump/status/814114980983427073",2016-12-28 14:25:11
"ringling-brothers","_","Ringling Brothers is phasing out their elephants. I,for one, will never go again. They probably used the animal rights stuff to reduce costs","http://www.twitter.com/realdonaldtrump/status/573632902149378048",2015-03-05 23:55:16
"arianna-huffington","_","The @HuffingtonPost is a total joke & laughing stock of journalism, as is gross Arianna Huffington. They don’t report the facts!","http://www.twitter.com/realdonaldtrump/status/570238975157387264",2015-02-24 15:09:00
"arianna-huffington","_","How much money is the extremely unattractive (both inside and out) Arianna Huffington paying her poor ex-hubby for the use of his name?","https://twitter.com/realDonaldTrump/status/585262729511972864",2015-04-07 02:08:03
"mexico-court-system","_","I have a lawsuit in Mexico’s corrupt court system that I won but so far can’t collect. Don’t do business with Mexico!","http://www.twitter.com/realdonaldtrump/status/570235239848681472",2015-02-24 14:54:10
"mexico-court-system","_","The Mexican legal system is corrupt, as is much of Mexico. Pay me the money that is owed me now - and stop sending criminals over our border","http://www.twitter.com/realdonaldtrump/status/570384640281870337",2015-02-25 00:47:50
"mexico-court-system","_","I hope the Mexican judge is more honest than the Mexican businessmen who used the court system to avoid paying me the money they owe me.","http://www.twitter.com/realdonaldtrump/status/573616949957124096",2015-03-05 22:51:52
"mexico-court-system","_","Rodolfo Rosas Moya and his pals in Mexico owe me a lot of money. Disgusting &amp; slow Mexico court system. Mexico is not a U.S. friend.","https://twitter.com/realDonaldTrump/status/588789316836528128",2015-04-16 19:41:26
"mexico-court-system","_","Mexico’s court system is a dishonest joke. I am owed a lot of money &amp; nothing happens.","https://twitter.com/realDonaldTrump/status/588789384209686528",2015-04-16 19:41:43
"mexico","_","The Oscars were a great night for Mexico & why not—they are ripping off the US more than almost any other nation.","http://www.twitter.com/realdonaldtrump/status/570235124178161665",2015-02-24 14:53:42
"mexico","not our friend","I love the Mexican people, but Mexico is not our friend. They're killing us at the border and they're killing us on jobs and trade. FIGHT!","https://twitter.com/realDonaldTrump/status/615866741994954752",2015-06-30 12:57:28
"mexico","they're killing us","I love the Mexican people, but Mexico is not our friend. They're killing us at the border and they're killing us on jobs and trade. FIGHT!","https://twitter.com/realDonaldTrump/status/615866741994954752",2015-06-30 12:57:28
"mexico","unbelievable corruption","Mexico's biggest drug lord escapes from jail. Unbelievable corruption and USA is paying the price. I told you so!","https://twitter.com/realDonaldTrump/status/620337666912059392",2015-07-12 21:03:19
"mexico","we get the killers, drugs & crime, they get the money!","....likewise, billions of dollars gets brought into Mexico through the border. We get the killers, drugs &amp; crime, they get the money!","https://twitter.com/realDonaldTrump/status/620546522556534784",2015-07-13 10:53:14
"mexico","totally corrupt gov't","Mexico’s totally corrupt gov’t looks horrible with El Chapo’s escape—totally corrupt. U.S. paid them $3 billion.","https://twitter.com/realDonaldTrump/status/620629175897096193",2015-07-13 16:21:40
"mexico","totally corrupt","Mexico’s totally corrupt gov’t looks horrible with El Chapo’s escape—totally corrupt. U.S. paid them $3 billion.","https://twitter.com/realDonaldTrump/status/620629175897096193",2015-07-13 16:21:40
"the-oscars","_","Worst graphics and stage backdrop ever at the Oscars. Show is terrible, really BORING!","http://www.twitter.com/realdonaldtrump/status/569708741576286209",2015-02-23 04:02:03
"the-oscars","_","What ever happened to the good old days of The Academy Awards. This show is an insult to the past, just plain bad!","http://www.twitter.com/realdonaldtrump/status/569726744527290368",2015-02-23 05:13:35
"the-oscars","_","The Oscars are a sad joke, very much like our President. So many things are wrong!","http://www.twitter.com/realdonaldtrump/status/569730008945692672",2015-02-23 05:26:33
"the-oscars","_","I told you the Oscars were terrible—bad look, bad talent—and among the lowest ratings in show’s history. http://nydailynews.com/entertainment/movies/oscar-ratings-big-plunge-2014-article-1.2126226 … …","http://www.twitter.com/realdonaldtrump/status/569957282303348737",2015-02-23 20:29:40
"the-oscars","_","I told everybody the Oscars were no good—Nielsen ratings confirmed, one of the lowest ratings in history.","http://www.twitter.com/realdonaldtrump/status/570243325552414720",2015-02-24 15:26:18
"david-axelrod","_",".@davidaxelrod I hope your book is better than the Obama second book, but it is inaccurate as it pertains to me - but no big deal, boring!","http://www.twitter.com/realdonaldtrump/status/565097697456451584",2015-02-10 10:39:24
"david-axelrod","_","Why did @oreillyfactor give @davidaxelrod so much time to sell his third rate book. Bill should have hit stammering David MUCH harder! Waste","http://www.twitter.com/realdonaldtrump/status/565140422696386560",2015-02-10 13:29:11
"brian-williams","_","Word is that Sleepy Eyes Chuck Todd, who has failed so badly with Meet the Press, will be taking over for now irrelevant Brian Williams!","http://www.twitter.com/realdonaldtrump/status/564210539132645376",2015-02-07 23:54:09
"brian-williams","_","I have long stated that Brian Williams was not a very smart guy - all you have to do is look at his past. Now he has proven me correct!","http://www.twitter.com/realdonaldtrump/status/565342022090129408",2015-02-11 02:50:16
"brian-williams","_","Brian Williams, who is not the nice guy that people think he is, has now become totally irrelevant. He will never again hold court!","http://www.twitter.com/realdonaldtrump/status/565351161990250497",2015-02-11 03:26:35
"seahawks-super-bowl-pass","_","Love that Patriots won - Brady is best ever! Seahawks pass was DUMBEST play in the history of football! Great going COACH B!","http://www.twitter.com/realdonaldtrump/status/562088772188516353",2015-02-02 03:23:01
"seahawks-super-bowl-pass","_","It must have been President Obama that called in what will go down as the DUMBEST PLAY IN THE HISTORY OF FOOTBALL. Same thought process!","http://www.twitter.com/realdonaldtrump/status/562103501237813249",2015-02-02 04:21:32
"oreilly-factor","_","Surprise, @oreillyfactor used my name big league in pre-ads to promote the show—then talked about everyone else but me!","http://www.twitter.com/realdonaldtrump/status/560503691267309568",2015-01-28 18:24:28
"oreilly-factor","why don't you have some knowledgeable talking heads on your show for a change",".@oreillyfactor, why don't you have some knowledgeable talking heads on your show for a change instead of the same old Trump haters. Boring!","https://twitter.com/realDonaldTrump/status/646125739918655489",2015-09-22 00:55:55
"oreilly-factor","Boring!",".@oreillyfactor, why don't you have some knowledgeable talking heads on your show for a change instead of the same old Trump haters. Boring!","https://twitter.com/realDonaldTrump/status/646125739918655489",2015-09-22 00:55:55
"rupert-murdoch","_","I guess Rupert Murdoch and the @nypost don't like Donald Trump. Such false reporting about my big hit in Iowa. Even my enemies said ""bull.""","http://www.twitter.com/realdonaldtrump/status/560438181494267905",2015-01-28 14:04:09
"new-york-post","_","Wow, I have always liked the @nypost but they have really lied when they covered me in Iowa. Packed house, standing O, best speech! Sad.","http://www.twitter.com/realdonaldtrump/status/560433428915838977",2015-01-28 13:45:16
"new-york-post","_","I guess Rupert Murdoch and the @nypost don't like Donald Trump. Such false reporting about my big hit in Iowa. Even my enemies said ""bull.""","http://www.twitter.com/realdonaldtrump/status/560438181494267905",2015-01-28 14:04:09
"storm-of-the-century","_","As usual, the ""storm of the century"" was not nearly as bad as forecast. What a waste of time, energy and money!","http://www.twitter.com/realdonaldtrump/status/560046713063624704",2015-01-27 12:08:36
"karl-rove","_","$ave your $. Don’t invest in @KarlRove. He doesn’t have a clue. http://www.breitbart.com/big-government/2013/02/13/war-trump-levin-pummel-rove-as-conservative-battle-escalates/ …","http://www.twitter.com/realdonaldtrump/status/559820576164831232",2015-01-26 21:10:00
"karl-rove","_","@KarlRove spent $400M in 2012 & didn’t win a single race http://www.breitbart.com/big-government/2013/02/13/war-trump-levin-pummel-rove-as-conservative-battle-escalates/ …","http://www.twitter.com/realdonaldtrump/status/559826688293359617",2015-01-26 21:34:18
"karl-rove","_","Why do people give @KarlRove contributions when they know he is a loser who has no idea how to win?http://www.breitbart.com/big-government/2013/02/13/war-trump-levin-pummel-rove-as-conservative-battle-escalates/ …","http://www.twitter.com/realdonaldtrump/status/559831181819392000",2015-01-26 21:52:09
"karl-rove","clown","Why do people listen to clown @KarlRove on @FoxNews? Spent $430M &amp; lost all races—a Bushy!","https://twitter.com/realDonaldTrump/status/621333806511955968",2015-07-15 15:01:37
"karl-rove","has no credibility",".@FoxNews should not put @KarlRove on—he has no credibility, a bush plant who called all races wrong.","https://twitter.com/realDonaldTrump/status/621333869422346240",2015-07-15 15:01:52
"karl-rove","a bush plant who called all races wrong",".@FoxNews should not put @KarlRove on—he has no credibility, a bush plant who called all races wrong.","https://twitter.com/realDonaldTrump/status/621333869422346240",2015-07-15 15:01:52
"karl-rove","irrelevant clown, sweats and shakes nervously","Irrelevant clown @KarlRove sweats and shakes nervously on @FoxNews as he talks ""bull"" about me. Has zero cred. Made fool of himself in '12.","https://twitter.com/realDonaldTrump/status/621622877092249601",2015-07-16 10:10:17
"karl-rove","has zero cred","Irrelevant clown @KarlRove sweats and shakes nervously on @FoxNews as he talks ""bull"" about me. Has zero cred. Made fool of himself in '12.","https://twitter.com/realDonaldTrump/status/621622877092249601",2015-07-16 10:10:17
"karl-rove","made fool of himself in '12","Irrelevant clown @KarlRove sweats and shakes nervously on @FoxNews as he talks ""bull"" about me. Has zero cred. Made fool of himself in '12.","https://twitter.com/realDonaldTrump/status/621622877092249601",2015-07-16 10:10:17
"karl-rove","a clown with zero credibility",".@FoxNews You shouldn’t have @KarlRove on the air—he’s a clown with zero credibility—a Bushy!","https://twitter.com/realDonaldTrump/status/621696302800371712",2015-07-16 15:02:03
"karl-rove","wasted $400 million",".@KarlRove wasted $400 million + and didn’t win one race—a total loser. @FoxNews","https://twitter.com/realDonaldTrump/status/621696429749325825",2015-07-16 15:02:34
"karl-rove","didn't win one race",".@KarlRove wasted $400 million + and didn’t win one race—a total loser. @FoxNews","https://twitter.com/realDonaldTrump/status/621696429749325825",2015-07-16 15:02:34
"karl-rove","total loser",".@KarlRove wasted $400 million + and didn’t win one race—a total loser. @FoxNews","https://twitter.com/realDonaldTrump/status/621696429749325825",2015-07-16 15:02:34
"karl-rove","spent $430 million and lost ALL races","Why does @oreillyfactor and @FoxNews always have Karl Rove on. He spent $430 million and lost ALL races. A dope who said Romney won election","https://twitter.com/realDonaldTrump/status/638876473668014080",2015-09-02 00:49:55
"karl-rove","dope","Why does @oreillyfactor and @FoxNews always have Karl Rove on. He spent $430 million and lost ALL races. A dope who said Romney won election","https://twitter.com/realDonaldTrump/status/638876473668014080",2015-09-02 00:49:55
"karl-rove","dopey","Every Poll has me winning BIG.If you listen to dopey Karl Rove, a Trump hater, on @oreillyfactor, you would think I'm doing poorly. @FoxNews","https://twitter.com/realDonaldTrump/status/638887827871244288",2015-09-02 01:35:02
"karl-rove","easy to beat!","Thank you @IngrahamAngle for your strength &amp; wonderful words last night on @FoxNews, but @KarlRove is easy to beat!","https://twitter.com/realDonaldTrump/status/641305884463861761",2015-09-08 17:43:32
"karl-rove","biased dope",".@KarlRove is a biased dope who wrote falsely about me re China and TPP. This moron wasted $430 million on political campaigns and lost 100%","https://twitter.com/realDonaldTrump/status/664820082325893121",2015-11-12 15:00:34
"karl-rove","moron",".@KarlRove is a biased dope who wrote falsely about me re China and TPP. This moron wasted $430 million on political campaigns and lost 100%","https://twitter.com/realDonaldTrump/status/664820082325893121",2015-11-12 15:00:34
"karl-rove","total fool","Total fool @KarlRove is part of the Republican Establishment problem. An all talk, no action dummy! 
  https://t.co/CxLHA87hS1","https://twitter.com/realDonaldTrump/status/664882878296276993",2015-11-12 19:10:05
"karl-rove","an all talk, no action dummy!","Total fool @KarlRove is part of the Republican Establishment problem. An all talk, no action dummy! 
  https://t.co/CxLHA87hS1","https://twitter.com/realDonaldTrump/status/664882878296276993",2015-11-12 19:10:05
"karl-rove","part of the Republican Establishment problem","Total fool @KarlRove is part of the Republican Establishment problem. An all talk, no action dummy! 
  https://t.co/CxLHA87hS1","https://twitter.com/realDonaldTrump/status/664882878296276993",2015-11-12 19:10:05
"karl-rove","dope","Republicans must stop listening to dopes like @KarlRove who still insists Mitt Romney won the last election. Think big &amp; think strong!","https://twitter.com/realDonaldTrump/status/666350957807206400",2015-11-16 20:23:43
"karl-rove","loser","Republicans must stop relying on losers like @KarlRove if they want to start winning presidential elections. Be tough and get smart!","https://twitter.com/realDonaldTrump/status/669244676176760833",2015-11-24 20:02:19
"karl-rove","an establishment dope","Why would @greta use @KarlRove as an election analyst when he has made so many mistakes. He still thinks Romney won. An establishment dope!","https://twitter.com/realDonaldTrump/status/669498673378811905",2015-11-25 12:51:37
"karl-rove","has made so many mistakes","Why would @greta use @KarlRove as an election analyst when he has made so many mistakes. He still thinks Romney won. An establishment dope!","https://twitter.com/realDonaldTrump/status/669498673378811905",2015-11-25 12:51:37
"karl-rove","has ZERO credibility",".@Karl Rove just totally bombed on @Morning_Joe. He has ZERO credibility. @FoxNews","http://twitter.com/realDonaldTrump/status/669501105630498816",2015-11-25 13:01:16
"karl-rove","just totally bombed","@KarlRove just totally bombed on @Morning_Joe. @FoxNews has him on even though he has lost all credibility - a loser! Fox should dump Rove.","https://twitter.com/realDonaldTrump/status/669510996504010752",2015-11-25 13:40:35
"karl-rove","a loser","@KarlRove just totally bombed on @Morning_Joe. @FoxNews has him on even though he has lost all credibility - a loser! Fox should dump Rove.","https://twitter.com/realDonaldTrump/status/669510996504010752",2015-11-25 13:40:35
"karl-rove","dummy","Dummy @KarlRove continues to make and write false statements. He still thinks Romney won--he should get a life!","https://twitter.com/realDonaldTrump/status/675010496723083265",2015-12-10 17:53:38
"karl-rove","should get a life","Dummy @KarlRove continues to make and write false statements. He still thinks Romney won--he should get a life!","https://twitter.com/realDonaldTrump/status/675010496723083265",2015-12-10 17:53:38
"karl-rove","establishment flunky","Establishment flunky @KarlRove is going crazy with the just released CBS poll that has me way ahead. New Fox poll has me beating Hillary.","https://twitter.com/realDonaldTrump/status/675011172496723968",2015-12-10 17:56:19
"karl-rove","dopey","Something must be done with dopey @KarlRove - he is pushing Republicans down the same old path of defeat. Don't fall for it, Karl is a loser","https://twitter.com/realDonaldTrump/status/675910224855855104",2015-12-13 05:28:50
"karl-rove","pushing Republicans down the same old path of defeat","Something must be done with dopey @KarlRove - he is pushing Republicans down the same old path of defeat. Don't fall for it, Karl is a loser","https://twitter.com/realDonaldTrump/status/675910224855855104",2015-12-13 05:28:50
"karl-rove","a loser","Something must be done with dopey @KarlRove - he is pushing Republicans down the same old path of defeat. Don't fall for it, Karl is a loser","https://twitter.com/realDonaldTrump/status/675910224855855104",2015-12-13 05:28:50
"karl-rove","so biased","Why does @FoxNews give @KarlRove so much airtime. He (and other Fox pundits) is so biased. Still thinks Romney won. Unfair coverage of Trump","https://twitter.com/realDonaldTrump/status/679691783467610113",2015-12-23 15:55:23
"karl-rove","still thinks Romney won","Why does @FoxNews give @KarlRove so much airtime. He (and other Fox pundits) is so biased. Still thinks Romney won. Unfair coverage of Trump","https://twitter.com/realDonaldTrump/status/679691783467610113",2015-12-23 15:55:23
"karl-rove","unfair","Why does @FoxNews give @KarlRove so much airtime. He (and other Fox pundits) is so biased. Still thinks Romney won. Unfair coverage of Trump","https://twitter.com/realDonaldTrump/status/679691783467610113",2015-12-23 15:55:23
"karl-rove","sick","Big defeat last night in Nevada for Ted Cruz and Marco Rubio. @KarlRove on @FoxNews is working hard to belittle my victory. Rove is sick!","https://twitter.com/realDonaldTrump/status/702525836948336641",2016-02-24 16:09:46
"karl-rove","should be fired!","In all of television- the only one who said anything bad about last nights landslide victory-- was dopey @KarlRove. He should be fired!","https://twitter.com/realDonaldTrump/status/702560558269202433",2016-02-24 18:27:44
"karl-rove","a failed Jeb Bushy",".@KarlRove is a failed Jeb Bushy. Never says anything good &amp; never will, even after I beat Hillary. Shouldn't be on the air!","https://twitter.com/realDonaldTrump/status/726865339947073536",2016-05-01 20:06:16
"karl-rove","Never says anything good & never will",".@KarlRove is a failed Jeb Bushy. Never says anything good &amp; never will, even after I beat Hillary. Shouldn't be on the air!","https://twitter.com/realDonaldTrump/status/726865339947073536",2016-05-01 20:06:16
"karl-rove","Shouldn't be on the air!",".@KarlRove is a failed Jeb Bushy. Never says anything good &amp; never will, even after I beat Hillary. Shouldn't be on the air!","https://twitter.com/realDonaldTrump/status/726865339947073536",2016-05-01 20:06:16
"chuck-todd","_","Word is that @NBCNews is firing sleepy eyes Chuck Todd in that his ratings on Meet the Press are setting record lows. He's a real loser!","http://www.twitter.com/realdonaldtrump/status/559377335636746240",2015-01-25 15:48:44
"chuck-todd","_","I am convinced that sleepy eyes Chuck Todd was only a placeholder for someone else at Meet the Press. He bombed, franchise in ruins! @nbc","http://www.twitter.com/realdonaldtrump/status/560077599242977280",2015-01-27 14:11:20
"chuck-todd","_","Apprentice = big hit. Miss Universe = Big hit. I always get big ratings. If I hosted Meet the Press instead of Sleepy Eyes,a smash! @NBCNews","http://www.twitter.com/realdonaldtrump/status/560080088570806272",2015-01-27 14:21:13
"chuck-todd","_","So many people have told me that I should host Meet the Press and replace the moron who is on now. Just too busy, especially next 10 years!","http://www.twitter.com/realdonaldtrump/status/560081969447702528",2015-01-27 14:28:41
"chuck-todd","_","My @foxandfriends int. @FoxNewsInsider “'Once a Choker, Always a Choker': DJT Takes Credit for Romney Dropping Out”http://insider.foxnews.com/2015/02/02/once-choker-always-choker-donald-trump-takes-credit-mitt-romney-dropping-out-2016-race …","http://www.twitter.com/realdonaldtrump/status/562284348326817795",2015-02-02 16:20:10
"chuck-todd","_","Word is that Sleepy Eyes Chuck Todd, who has failed so badly with Meet the Press, will be taking over for now irrelevant Brian Williams!","http://www.twitter.com/realdonaldtrump/status/564210539132645376",2015-02-07 23:54:09
"chuck-todd","love watching him fail","Sleep eyes @ChuckTodd is killing Meet The Press. Isn't he pathetic? Love watching him fail!","https://twitter.com/realDonaldTrump/status/620339062055010304",2015-07-12 21:08:52
"chuck-todd","killing Meet the Press","Sleep eyes @ChuckTodd is killing Meet The Press. Isn't he pathetic? Love watching him fail!","https://twitter.com/realDonaldTrump/status/620339062055010304",2015-07-12 21:08:52
"chuck-todd","pathetic","Sleep eyes @ChuckTodd is killing Meet The Press. Isn't he pathetic? Love watching him fail!","https://twitter.com/realDonaldTrump/status/620339062055010304",2015-07-12 21:08:52
"chuck-todd","sleepy eyes",".@BreitbartNews is much smarter than sleepy eyes @chucktodd @nbc http://t.co/Lb3PBlN3u0 Thanks to Steve Bannon &amp; real reporters.","https://twitter.com/realDonaldTrump/status/623504689414471681",2015-07-21 14:47:56
"chuck-todd","just hopeless",".@chucktodd is a nice guy , but just hopeless. He knows so little about politics and, in particular, winning! I fixed his rating problem.","https://twitter.com/realDonaldTrump/status/675300062403108864",2015-12-11 13:04:16
"chuck-todd","knows so little about politics",".@chucktodd is a nice guy , but just hopeless. He knows so little about politics and, in particular, winning! I fixed his rating problem.","https://twitter.com/realDonaldTrump/status/675300062403108864",2015-12-11 13:04:16
"chuck-todd","so dishonest in his reporting",".@chucktodd is so dishonest in his reporting...and to think he was going off the air until I came along-no ratings. I will beat Hillary!","https://twitter.com/realDonaldTrump/status/680503951440121856",2015-12-25 21:42:39
"chuck-todd","no ratings",".@chucktodd is so dishonest in his reporting...and to think he was going off the air until I came along-no ratings. I will beat Hillary!","https://twitter.com/realDonaldTrump/status/680503951440121856",2015-12-25 21:42:39
"chuck-todd","was going off the air until I came along",".@chucktodd is so dishonest in his reporting...and to think he was going off the air until I came along-no ratings. I will beat Hillary!","https://twitter.com/realDonaldTrump/status/680503951440121856",2015-12-25 21:42:39
"chuck-todd","sleepy eyes","Wow, sleepy eyes @chucktodd is at it again. He is do totally biased. The things I am saying are correct. - far better vision than the others","https://twitter.com/realDonaldTrump/status/714093135857631232",2016-03-27 14:14:05
"chuck-todd","totally biased","Wow, sleepy eyes @chucktodd is at it again. He is do totally biased. The things I am saying are correct. - far better vision than the others","https://twitter.com/realDonaldTrump/status/714093135857631232",2016-03-27 14:14:05
"chuck-todd","totally biased against me","Just watched @meetthepress and how totally biased against me Chuck Todd, and the entire show, is against me.The good news-the people get it!","https://twitter.com/realDonaldTrump/status/749659173353299968",2016-07-03 17:40:49
"chuck-todd","totally one-sided interview","Senator Tom Cotton was great on Meet the Press yesterday. Despite a totally one-sided interview by Chuck Todd, the end result was solid!","https://twitter.com/realDonaldTrump/status/749965127278034944",2016-07-04 13:56:34
"chuck-todd","Sleepy eyes","Sleepy eyes Chuck Todd, a man with so little touch for politics, is at it again.He could not have watched my standing ovation speech in N.C.","https://twitter.com/realDonaldTrump/status/750691056551878656",2016-07-06 14:01:09
"chuck-todd","a man with so little touch for politics","Sleepy eyes Chuck Todd, a man with so little touch for politics, is at it again.He could not have watched my standing ovation speech in N.C.","https://twitter.com/realDonaldTrump/status/750691056551878656",2016-07-06 14:01:09
"losers-haters","_","Despite what the haters and losers like to say, I never filed for bankruptcy but WOW, the preeminent gaming company, Caesars, just did.","http://www.twitter.com/realdonaldtrump/status/555754219831955456",2015-01-15 15:51:46
"losers-haters","_","For all of the haters and losers out there sorry, I never went Bankrupt -- but I did build a world class company and employ many people!","https://twitter.com/realDonaldTrump/status/589388289456660480",2015-04-18 11:21:33
"losers-haters","_","I would like to wish everyone, including all haters and losers (of which, sadly, there are many) a truly happy and enjoyable Memorial Day!","https://twitter.com/realDonaldTrump/status/602571404861636608",2015-05-24 20:26:32
"celebrity-apprentice-women","_","Some of the women on Celebrity Apprentice are absolutely crazy - maybe the wildest thing ever on reality television. Watch tonight!","http://www.twitter.com/realdonaldtrump/status/554594184964108288",2015-01-12 11:02:12
"the-media","_","Almost no news organizations are showing the ""satirical"" pictures. Gee, I wonder why? The media is usually so brave!","http://www.twitter.com/realdonaldtrump/status/552993161518522368",2015-01-08 01:00:18
"the-media","_","The evening news broadcasts must stop talking about weather—boring and too many other topics.","http://www.twitter.com/realdonaldtrump/status/570258558119497731",2015-02-24 16:26:49
"the-media","_","Many journalists are honest and great - but some are knowingly dishonest and basic scum. They should.be weeded out!","https://twitter.com/realDonaldTrump/status/585286465183178752",2015-04-07 03:42:22
"the-media","_","So much dishonest reporting (or non-reporting) in political media—an amazing experience for me. @BretBaier","https://twitter.com/realDonaldTrump/status/590149260953395201",2015-04-20 13:45:22
"the-media","lies","I truly LOVE all of the millions of people who are sticking with me despite so many media lies. There is a great SILENT MAJORITY looming!","https://twitter.com/realDonaldTrump/status/626391374263357440",2015-07-29 13:58:36
"the-media","totally dishonest","I am attracting the biggest crowds, by far, and the best poll numbers, also by far. Much of the media is totally dishonest. So sad!","https://twitter.com/realDonaldTrump/status/645763590981611524",2015-09-21 00:56:52
"the-media","So sad!","I am attracting the biggest crowds, by far, and the best poll numbers, also by far. Much of the media is totally dishonest. So sad!","https://twitter.com/realDonaldTrump/status/645763590981611524",2015-09-21 00:56:52
"the-media","troublemakers","I'm leading by big margins in every poll but the press keeps asking, would you ever get out? They are just troublemakers, I'm going to win!","https://twitter.com/realDonaldTrump/status/650786295590068224",2015-10-04 21:35:18
"the-media","how will the media put a negative spin on this one?","New poll by ABC News/Washington Post TRUMP 32 CARSON 22 RUBIO 10 BUSH 7 Wow, how will the media put a negative spin on this one?","https://twitter.com/realDonaldTrump/status/656795360900333568",2015-10-21 11:33:11
"the-media","will not report the highly respected new national poll that just came out","I'm sure the media will not report the highly respected new national poll that just came out via The Economist. 32%! https://t.co/aalSqnGHa3","https://twitter.com/realDonaldTrump/status/659427188110856192",2015-10-28 17:51:07
"the-media","they only want negatives","Wow, the MSM is really going after me. 12,000 in Sarasota, a love fest, hardly a mention. Only one negativity - they only want negatives!","https://twitter.com/realDonaldTrump/status/671329839408930816",2015-11-30 14:08:01
"the-media","wants to surrender constitutional rights","The main stream media wants to surrender constitutional rights -- I believe #ISIS needs to surrender!","https://twitter.com/realDonaldTrump/status/674010482123124737",2015-12-07 23:39:56
